Datetime,Tweet Id,Text,location,Media,TweetUrl,Hashtags,Retweets Counts,Like Counts,clean_text,clean_text1
2022-01-17 03:05:12,1482911857249853446,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/qDmffeO3XU",,[],https://twitter.com/user/status/1482911857249853446,Doctor Strikes,1,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-17 01:12:23,1482883465117048832,"@KohiBlend So she's a doctor + lab coat with a cool attitude to her, lol def strikes me as your fave.

I know you l… https://t.co/74cYG2IgXB",Singapore,[],https://twitter.com/user/status/1482883465117048832,Doctor Strikes,0,1,so she s a doctor   lab coat with a cool attitude to her  lol def strikes me as your fave  i know you l...,doctor lab coat cool attitud lol def strike fave know l
2022-01-16 23:03:18,1482850981167583234,@noitbbygrogu @theserfstv Someone taking down their own work is the same as youtube copyright strikes? The good doc… https://t.co/JXpKuF9E1J,,[],https://twitter.com/user/status/1482850981167583234,Doctor Strikes,0,1,someone taking down their own work is the same as youtube copyright strikes  the good doc...,someon take work youtub copyright strike good doc
2022-01-16 20:34:32,1482813540520103943,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/Ku23y3v47N",,[],https://twitter.com/user/status/1482813540520103943,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-16 18:47:12,1482786532255625219,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/AIx39KsooA",,[],https://twitter.com/user/status/1482786532255625219,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-16 14:52:13,1482727396084224006,"What!?!
So, how do you explain drone strikes at places other than mekele? Or at times when no emissary visited meke… https://t.co/Wey8kRW5Pn",,[],https://twitter.com/user/status/1482727396084224006,Doctor Strikes,0,0,what  so  how do you explain drone strikes at places other than mekele  or at times when no emissary visited meke...,explain drone strike place mekel time emissari visit meke
2022-01-16 11:09:40,1482671390268563457,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/s4PPkM1wCk",,[],https://twitter.com/user/status/1482671390268563457,Doctor Strikes,1,1,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-16 04:39:40,1482573242866929665,"Go's strikes have always been fierce, damn. Milano just got the Doctor Strange experience https://t.co/2DEMi0sfpW",Greenvale,['http://pbs.twimg.com/tweet_video_thumb/FJMogBkVUAIZtfZ.jpg'],https://twitter.com/user/status/1482573242866929665,Doctor Strikes,0,0,go s strikes have always been fierce  damn  milano just got the doctor strange experience,go strike alway fierc damn milano got doctor strang experi
2022-01-16 04:02:18,1482563839250120709,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/wJ2ShgS4QK",,[],https://twitter.com/user/status/1482563839250120709,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-16 03:06:35,1482549816223748100,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/Ry4ASVjnz0",,[],https://twitter.com/user/status/1482549816223748100,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 23:44:49,1482499039929188358,@drjohnm @robinhanson Same vein as this?  https://t.co/jGheYtJ3bw,,[],https://twitter.com/user/status/1482499039929188358,Doctor Strikes,0,1,same vein as this ,vein
2022-01-15 23:27:27,1482494671553241090,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/VmaamSUOq2",,[],https://twitter.com/user/status/1482494671553241090,Doctor Strikes,3,2,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 22:59:12,1482487562015068160,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/UBrPfrl9tm,,[],https://twitter.com/user/status/1482487562015068160,Doctor Strikes,0,1,"""civilians homes damaged  amp  has received five wounded people "" said a doctor   stopbombingtigray  mekelleunderattack...",civilian home damag amp receiv five wound peopl said doctor stopbombingtigray mekelleunderattack
2022-01-15 21:30:32,1482465247877545985,@hillsnumerology This woman has a PhD in computer science. She is not a medical doctor. She should sit down with he… https://t.co/fRORfW3fpe,,[],https://twitter.com/user/status/1482465247877545985,Doctor Strikes,0,6,this woman has a phd in computer science  she is not a medical doctor  she should sit down with he...,woman phd comput scienc medic doctor sit
2022-01-15 21:07:13,1482459377722597377,"So. A free dumb doctor in England points out that only 17,300 deaths have occurred in which COVID was the only caus… https://t.co/Ef2QcApVda","Footscray, Melbourne",[],https://twitter.com/user/status/1482459377722597377,Doctor Strikes,0,3,so  a free dumb doctor in england points out that only 17 300 deaths have occurred in which covid was the only caus...,free dumb doctor england point 17 300 death occur covid caus
2022-01-15 19:46:12,1482438990221529088,@amefarmes @RichLux713 @h3h3productions @YouTube Ethan has literally been helping content creators that Trisha's be… https://t.co/csrJ00Kn6i,,[],https://twitter.com/user/status/1482438990221529088,Doctor Strikes,0,1,ethan has literally been helping content creators that trisha s be...,ethan liter help content creator trisha
2022-01-15 19:37:32,1482436809334435847,"@resisterlib I'm actually going to suggest a ""three strikes"" thing:

a) Report this doctor to the medical board, as… https://t.co/8IIBne7ICT",somewhere in a literal heap,[],https://twitter.com/user/status/1482436809334435847,Doctor Strikes,0,1,i m actually going to suggest a  three strikes  thing  a  report this doctor to the medical board  as...,actual go suggest three strike thing report doctor medic board
2022-01-15 19:23:53,1482433374400696320,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/GBOAnbZXtm",,[],https://twitter.com/user/status/1482433374400696320,Doctor Strikes,1,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 18:05:45,1482413712002670594,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/Zr4vxrb6Bk",,[],https://twitter.com/user/status/1482413712002670594,Doctor Strikes,2,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 17:54:57,1482410994970279938,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/BeKXo2v6uu",,[],https://twitter.com/user/status/1482410994970279938,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 17:03:46,1482398113046355973,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/K0hUA5ba33",Adwa,[],https://twitter.com/user/status/1482398113046355973,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 14:01:10,1482352158771236864,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/1QtEewMumn",Skip for now,[],https://twitter.com/user/status/1482352158771236864,Doctor Strikes,60,50,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 11:35:40,1482315545219317760,"@DavidMo50860521 @YouTube Strikes me, he's relatively young, an accomplished doctor lives in a multi-million-pound… https://t.co/uK7Cz025rd",,[],https://twitter.com/user/status/1482315545219317760,Doctor Strikes,0,2,strikes me  he s relatively young  an accomplished doctor lives in a multi million pound...,strike relat young accomplish doctor live multi million pound
2022-01-15 11:30:15,1482314180178948100,@doctor_oxford One thing strikes me about the ‘confessions’ of rule breaking coming out on radio or social media wh… https://t.co/TogSYC75ho,"Billingshurst, UK",[],https://twitter.com/user/status/1482314180178948100,Doctor Strikes,0,2, oxford one thing strikes me about the 'confessions' of rule breaking coming out on radio or social media wh...,oxford one thing strike confess rule break come radio social media wh
2022-01-15 09:27:36,1482283315579080714,@RKMittal9 @YoDha_16 @HaryaxPathak @Bethechange901 @RL_Virani @ngadhiya97 @drharshaljoshi @JatinkumbhaniM… https://t.co/Eh6A4Wxz1p,Delhi,[],https://twitter.com/user/status/1482283315579080714,Doctor Strikes,1,0, 16  virani ...,16 virani
2022-01-15 08:21:37,1482266710870736896,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/hnU8jwezvg",,[],https://twitter.com/user/status/1482266710870736896,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-15 06:59:35,1482246067378814980,@WWE @WWE_Aliyah @NatbyNature Why did it have to be Natalya of all people....at least throw her Carmella or Dana Br… https://t.co/YdLJaeg1L2,Parts Unknown,[],https://twitter.com/user/status/1482246067378814980,Doctor Strikes,0,2, aliyah why did it have to be natalya of all people at least throw her carmella or dana br...,aliyah natalya peopl least throw carmella dana br
2022-01-15 01:48:39,1482167817436905472,"@lil_laur_ This is the same dad who was told by his doctor in 1941 ""those camels are going to kill you"" so he switc… https://t.co/QldvJKqr8n",St. Louis,[],https://twitter.com/user/status/1482167817436905472,Doctor Strikes,0,1, laur  this is the same dad who was told by his doctor in 1941  those camels are going to kill you  so he switc...,laur dad told doctor 1941 camel go kill switc
2022-01-14 23:54:26,1482139071765835779,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/Zpk0xdz1Up",,[],https://twitter.com/user/status/1482139071765835779,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-14 23:41:50,1482135902440861696,"@DeanObeidallah @DeanObeidallah Your friends in the news and in politics profit off death everyday, bomb strikes in… https://t.co/ZcDlt3y9jZ","Orange County, New York ",[],https://twitter.com/user/status/1482135902440861696,Doctor Strikes,0,0,your friends in the news and in politics profit off death everyday  bomb strikes in...,friend news polit profit death everyday bomb strike
2022-01-14 21:03:22,1482096022209712128,oops I got to the doctor 20 minutes early. anxiety plus excitement strikes again,norcal,[],https://twitter.com/user/status/1482096022209712128,Doctor Strikes,0,1,oops i got to the doctor 20 minutes early  anxiety plus excitement strikes again,oop got doctor 20 minut earli anxieti plus excit strike
2022-01-14 20:20:42,1482085286314012672,Morbius the Living Vampire Strikes Back! #48: X-Man has to face off against Doctor Doom. Uh oh.,The Library of Babble,[],https://twitter.com/user/status/1482085286314012672,Doctor Strikes,0,0,morbius the living vampire strikes back   48  x man has to face off against doctor doom  uh oh ,morbius live vampir strike back 48 x man face doctor doom uh oh
2022-01-14 18:23:23,1482055761165443076,"A doctor in #Mekelle heard the attack on Monday morning. ""First I heard the sounds of jet &amp; also an explosion from… https://t.co/9U6fri3J6F",,[],https://twitter.com/user/status/1482055761165443076,Doctor Strikes,0,0,a doctor in  mekelle heard the attack on monday morning   first i heard the sounds of jet  amp  also an explosion from...,doctor mekell heard attack monday morn first heard sound jet amp also explos
2022-01-14 18:15:31,1482053783458832385,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/bwpcPhp6zS",,[],https://twitter.com/user/status/1482053783458832385,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-14 17:40:03,1482044854767132679,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/B0qBI3oVzB",,[],https://twitter.com/user/status/1482044854767132679,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-14 16:31:59,1482027724927471618,@CNBCi The Doctor cries out as it strikes you,Utah,[],https://twitter.com/user/status/1482027724927471618,Doctor Strikes,0,2,the doctor cries out as it strikes you,doctor cri strike
2022-01-14 15:39:00,1482014394028544000,@news6wkmg #DeathSantis strikes again.  where is his witch-doctor?,"Orlando, FL",[],https://twitter.com/user/status/1482014394028544000,Doctor Strikes,0,2, deathsantis strikes again  where is his witch doctor ,deathsanti strike witch doctor
2022-01-14 14:36:30,1481998663106936845,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/dfhwXxCB1G",,[],https://twitter.com/user/status/1481998663106936845,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-14 10:46:39,1481940822052552706,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/o6Qhfx14cZ,,[],https://twitter.com/user/status/1481940822052552706,Doctor Strikes,1,1,"""civilians homes damaged  amp  has received five wounded people "" said a doctor   stopbombingtigray  mekelleunderattack...",civilian home damag amp receiv five wound peopl said doctor stopbombingtigray mekelleunderattack
2022-01-14 08:15:59,1481902903656955905,@UlyssesArtist @Galifreyboi This point always strikes me odd - Moffat has vehemently denied that there isn't a cano… https://t.co/D4QXCn98ej,Birmingham-ish,[],https://twitter.com/user/status/1481902903656955905,Doctor Strikes,0,1,this point always strikes me odd   moffat has vehemently denied that there isn t a cano...,point alway strike odd moffat vehement deni cano
2022-01-14 07:12:31,1481886932242255876,"@knoweuro @DrAseemMalhotra Without knowing their reasons for not releasing this data it’s impossible to say, just s… https://t.co/944G5jS9Ww","Birmingham, UK",[],https://twitter.com/user/status/1481886932242255876,Doctor Strikes,0,0,without knowing their reasons for not releasing this data it's impossible to say  just s...,without know reason releas data imposs say
2022-01-14 06:49:48,1481881216991248384,@SimonBoitoult and Jeremy Hunt was very toxic for the NHS -‘doctor Gp strikes etc- and we have potentially the remo… https://t.co/R8zLeI90D4,,[],https://twitter.com/user/status/1481881216991248384,Doctor Strikes,0,0,and jeremy hunt was very toxic for the nhs  'doctor gp strikes etc  and we have potentially the remo...,jeremi hunt toxic nhs doctor gp strike etc potenti remo
2022-01-14 01:09:49,1481795654095572993,"Why would this spin doctor omit the most severe outcome of all?  Deaths rising.  Geesh, the decrepit BC intellectua… https://t.co/Rf9kqhCSas",,[],https://twitter.com/user/status/1481795654095572993,Doctor Strikes,1,4,why would this spin doctor omit the most severe outcome of all  deaths rising  geesh  the decrepit bc intellectua...,would spin doctor omit sever outcom death rise geesh decrepit bc intellectua
2022-01-14 00:41:44,1481788588908032008,"In a country of doctor's strikes and  poor healthcare, 

Everyone should learn First Aid and CPR.","Lagos, Nigeria",[],https://twitter.com/user/status/1481788588908032008,Doctor Strikes,1,4,in a country of doctor s strikes and poor healthcare  everyone should learn first aid and cpr ,countri doctor strike poor healthcar everyon learn first aid cpr
2022-01-13 20:59:10,1481732579820716040,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/V4tnd0BGT4", ተሰፈ እዩ ሰንቀይ ውቅያነሰ እዩ ዓቅለይ,[],https://twitter.com/user/status/1481732579820716040,Doctor Strikes,0,0,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-13 19:00:01,1481702592824721410,Now Playing / Doctor Coffin Prescription Pills Episode 3 by Doctor Coffin Strikes Again!!,,[],https://twitter.com/user/status/1481702592824721410,Doctor Strikes,0,0,now playing   doctor coffin prescription pills episode 3 by doctor coffin strikes again ,play doctor coffin prescript pill episod 3 doctor coffin strike
2022-01-13 16:39:54,1481667333391216640,@olsonplanner @jtrebach The punny doctor ally strikes again!,PDX,[],https://twitter.com/user/status/1481667333391216640,Doctor Strikes,0,15,the punny doctor ally strikes again ,punni doctor alli strike
2022-01-13 16:08:06,1481659327081496579,"@Doctor_HooLock We're all about ideas! If you're a Scentsy Consultant, check out Idea Share on your Workstation whe… https://t.co/FYstVUEXQc",,[],https://twitter.com/user/status/1481659327081496579,Doctor Strikes,0,1, hoolock we re all about ideas  if you re a scentsy consultant  check out idea share on your workstation whe...,hoolock idea scentsi consult check idea share workstat whe
2022-01-13 15:22:54,1481647955425718272,"Hours after #TwitterBan was lifted, Shepeteri Twitter strikes again, as tweep set herself up for dragging

Aproko D… https://t.co/wwJTBK8mql",TwitterNG,[],https://twitter.com/user/status/1481647955425718272,Doctor Strikes,34,140,hours after  twitterban was lifted  shepeteri twitter strikes again  as tweep set herself up for dragging aproko d...,hour twitterban lift shepeteri twitter strike tweep set drag aproko
2022-01-13 14:58:35,1481641833868382208,If you're a doctor and you're not doing a deep dive on Covid risk factors and the actual statistics on side effects… https://t.co/84Wh1wbVtU,"New York, NY",[],https://twitter.com/user/status/1481641833868382208,Doctor Strikes,103,421,if you re a doctor and you re not doing a deep dive on covid risk factors and the actual statistics on side effects...,doctor deep dive covid risk factor actual statist side effect
2022-01-13 12:35:00,1481605701130674180,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/GAjoiPfScY",United States of America,[],https://twitter.com/user/status/1481605701130674180,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-13 12:22:47,1481602626739642370,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/dVnE09pg0G via @YahooNews","Kericho,kenya",[],https://twitter.com/user/status/1481602626739642370,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor via,drone strike kill 19 ethiopia tigray aid worker doctor via
2022-01-13 09:21:44,1481557062261817346,"@carlwager96 @theStarWarsHQ Yep. He’s Canon again. 
Durge is featured in The War of the Bounty Hunter Doctor Aphra… https://t.co/pB9iZCmp8N",United States,[],https://twitter.com/user/status/1481557062261817346,Doctor Strikes,0,0,yep  he's canon again  durge is featured in the war of the bounty hunter doctor aphra...,yep canon durg featur war bounti hunter doctor aphra
2022-01-13 01:22:07,1481436363446755328,"@ImagoStudiosVid @abby_dandy Somehow 
This strikes us as a
Doctor Who
Episode gone
Horribly Horribly 
Wrong
🤎","Nowhere, CT",[],https://twitter.com/user/status/1481436363446755328,Doctor Strikes,0,1, dandy somehow this strikes us as a doctor who episode gone horribly horribly wrong ,dandi somehow strike us doctor episod gone horribl horribl wrong
2022-01-12 23:25:47,1481407087938842624,"@elisaperego78 It strikes me that Omicron in the unvaccinated/unimmune is just as nasty as other variants, given mo… https://t.co/6jy9RAP2xq","Wales, United Kingdom",[],https://twitter.com/user/status/1481407087938842624,Doctor Strikes,0,1,it strikes me that omicron in the unvaccinated unimmune is just as nasty as other variants  given mo...,strike omicron unvaccin unimmun nasti variant given mo
2022-01-12 22:44:53,1481396793699151876,“Civilians homes damaged &amp; has received five wounded people.” said a doctor. #StopBombingTigray #MekelleUnderAttack… https://t.co/DpVvPe4YF6,"Uppsala, Sverige",[],https://twitter.com/user/status/1481396793699151876,Doctor Strikes,1,0,"""civilians homes damaged  amp  has received five wounded people "" said a doctor   stopbombingtigray  mekelleunderattack...",civilian home damag amp receiv five wound peopl said doctor stopbombingtigray mekelleunderattack
2022-01-12 22:34:51,1481394268619128835,"A doctor in #Mekelle heard the attack on Monday morning. ""First I heard the sounds of jet &amp; also an explosion from… https://t.co/u8gTpqohjI",,[],https://twitter.com/user/status/1481394268619128835,Doctor Strikes,0,0,a doctor in  mekelle heard the attack on monday morning   first i heard the sounds of jet  amp  also an explosion from...,doctor mekell heard attack monday morn first heard sound jet amp also explos
2022-01-12 22:22:55,1481391265413537794,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/lKuAQ46d4e",,[],https://twitter.com/user/status/1481391265413537794,Doctor Strikes,0,1,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-12 22:10:47,1481388211234557956,"#LATEST: Premier Doug Ford says Ontario is ""not going down that road"" when it comes to taxing the unvaccinated whil… https://t.co/KIA7F32Xj7","Toronto, Ontario",[],https://twitter.com/user/status/1481388211234557956,Doctor Strikes,31,221, latest  premier doug ford says ontario is  not going down that road  when it comes to taxing the unvaccinated whil...,latest premier doug ford say ontario go road come tax unvaccin whil
2022-01-12 21:11:01,1481373171076976640,@keithfrankish @JohnRGregg3 @NeuroYogacara Back to the blood-pumping vs. thump-thumping: why isn't the thump-thumpi… https://t.co/8B9kEYIqFu,The Abyss,[],https://twitter.com/user/status/1481373171076976640,Doctor Strikes,0,0,back to the blood pumping vs  thump thumping  why isn t the thump thumpi...,back blood pump vs thump thump thump thumpi
2022-01-12 20:55:10,1481369182352650247,"A doctor in Mekelle heard the attack on Monday, ""First I heard the sounds of jet &amp; also an explosion. In the aftern… https://t.co/ICVSkjhthG",,[],https://twitter.com/user/status/1481369182352650247,Doctor Strikes,2,2,a doctor in mekelle heard the attack on monday   first i heard the sounds of jet  amp  also an explosion  in the aftern...,doctor mekell heard attack monday first heard sound jet amp also explos aftern
2022-01-12 19:16:12,1481344275996622851,@parthaskar @AntonEmmanuel2 @NikkiKF @NHSEngland @rogerkline @DrHNaqvi @TharushaGunawa4 @DrLKVaughan @docwas… https://t.co/gvCmWP5uAW,,[],https://twitter.com/user/status/1481344275996622851,Doctor Strikes,0,2,...,
2022-01-12 16:06:30,1481296540090212358,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/wWCyCJWbUs via @Yahoo",,[],https://twitter.com/user/status/1481296540090212358,Doctor Strikes,2,6,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor via,drone strike kill 19 ethiopia tigray aid worker doctor via
2022-01-12 12:55:16,1481248412423135233,"@doctor_jekel @mikeywaters3 Yes, I'm sorry, I don't have much imagination for this game - and I probably don't have… https://t.co/NVLrQbppjp","Porto Alegre, Brazil",[],https://twitter.com/user/status/1481248412423135233,Doctor Strikes,0,2, jekel yes  i m sorry  i don t have much imagination for this game   and i probably don t have...,jekel yes sorri much imagin game probabl
2022-01-12 12:27:08,1481241331024412676,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor – Arab News

ChronLaw Conflict of Laws News
at… https://t.co/mnRtGuPbLr","Houston, TX",[],https://twitter.com/user/status/1481241331024412676,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia's tigray  aid workers  doctor - arab news chronlaw conflict of laws news at...,drone strike kill 19 ethiopia tigray aid worker doctor arab news chronlaw conflict law news
2022-01-12 12:09:37,1481236925688201219,Covid: Unvaccinated doctor says she is set to lose her job if she does n... https://t.co/YDzftvICZN via @YouTube I… https://t.co/sN6AiNsoiF,,[],https://twitter.com/user/status/1481236925688201219,Doctor Strikes,1,4,covid  unvaccinated doctor says she is set to lose her job if she does n  via i...,covid unvaccin doctor say set lose job n via
2022-01-12 11:00:05,1481219426330546180,"🇳🇬 Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor | The Guardian Nigeria News - Nigeria and World… https://t.co/ini9f5pxka",,[],https://twitter.com/user/status/1481219426330546180,Doctor Strikes,1,0, drone strikes kill 19 in ethiopia s tigray  aid workers  doctor   the guardian nigeria news   nigeria and world...,drone strike kill 19 ethiopia tigray aid worker doctor guardian nigeria news nigeria world
2022-01-12 10:37:13,1481213670663364608,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/ANnrm9qdNr",,[],https://twitter.com/user/status/1481213670663364608,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-12 10:08:47,1481206514413146115,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/XynkwTVOy8","Frankfurt on the Main, Germany",[],https://twitter.com/user/status/1481206514413146115,Doctor Strikes,1,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-12 09:53:35,1481202690831101952,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/HbDQPm7QoU",,[],https://twitter.com/user/status/1481202690831101952,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-12 08:32:44,1481182343473807370,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/HOsGwhAeSg https://t.co/2rqzsI64o5 #news",,[],https://twitter.com/user/status/1481182343473807370,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor  news,drone strike kill 19 ethiopia tigray aid worker doctor news
2022-01-12 08:27:45,1481181088366145539,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/SeD1QpjB6V https://t.co/4OXXjs3lMu",,['http://pbs.twimg.com/media/FI42WdSXwAMPAKu.jpg'],https://twitter.com/user/status/1481181088366145539,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-12 07:16:33,1481163173059342337,Today I listened to a Star Wars podcast while I did some chores. Watched some Star Wars TikToks to avoid other chor… https://t.co/zAcsrJUinm,"Greenville, SC, USA",[],https://twitter.com/user/status/1481163173059342337,Doctor Strikes,0,0,today i listened to a star wars podcast while i did some chores  watched some star wars tiktoks to avoid other chor...,today listen star war podcast chore watch star war tiktok avoid chor
2022-01-12 06:20:04,1481148959385083904,"Drone strikes kill 19 in #Tigray: aid workers, doctor https://t.co/gcmTk3CZY6",,[],https://twitter.com/user/status/1481148959385083904,Doctor Strikes,0,0,drone strikes kill 19 in  tigray  aid workers  doctor,drone strike kill 19 tigray aid worker doctor
2022-01-12 06:15:41,1481147852277829634,"Drone strikes kill 19 in Ethiopia's Tigray: aid workers, doctor https://t.co/g1wmz5ev9b",On the Earth ,[],https://twitter.com/user/status/1481147852277829634,Doctor Strikes,1,1,drone strikes kill 19 in ethiopia s tigray  aid workers  doctor,drone strike kill 19 ethiopia tigray aid worker doctor
2022-01-12 06:08:16,1481145987376812033,"Drone strikes kill 19 in Ethiopia’s Tigray: aid workers, doctor - https://t.co/AizbmeeCw9","3 Adetoun close, off college road, ogba, Ikeja Lagos state",[],https://twitter.com/user/status/1481145987376812033,Doctor Strikes,0,0,drone strikes kill 19 in ethiopia's tigray  aid workers  doctor  ,drone strike kill 19 ethiopia tigray aid worker doctor
